Alarm.Date,Incident.Type,Estimated.Property.Loss,Estimated.Content.Loss,District,Zip,Property.Use,Total.loss,Fire
07/13/2020,743,0,0,11,2135,429,0,0
12-10-2020,554,0,0,3,2114,400,0,0
08/17/2020,553,0,0,1,2128,161,0,0
07-07-2020,113,0,0,4,2116,449,0,0
11-01-2020,552,0,0,7,2119,963,0,0
10/24/2020,714,0,0,9,2119,429,0,0
07/18/2020,600,0,0,12,2132,900,0,0
08/29/2020,733,0,0,9,2121,429,0,0
10-08-2020,700,0,0,8,2122,111,0,0
09/27/2020,745,0,0,12,2136,429,0,0
07-04-2020,553,0,0,11,2135,965,0,0
10-09-2020,733,0,0,11,2135,419,0,0
08/18/2020,553,0,0,4,2118,960,0,0
08/23/2020,714,0,0,7,2125,400,0,0
12/23/2020,714,0,0,8,2126,429,0,0
11/26/2020,113,0,0,7,2125,400,0,0
12-12-2020,746,0,0,11,2135,400,0,0
08/13/2020,735,0,0,8,2124,210,0,0
12-11-2020,600,0,0,6,2127,400,0,0
07-07-2020,553,0,0,6,2118,322,0,0
12/22/2020,714,0,0,9,2119,449,0,0
10-05-2020,113,0,0,4,2115,429,0,0
08-09-2020,600,0,0,4,2118,960,0,0
09-10-2020,745,0,0,4,2115,400,0,0
12-10-2020,511,0,0,12,2132,960,0,0
10-11-2020,151,0,0,1,2128,900,0,0
07/13/2020,743,0,0,11,2135,419,0,0
07-12-2020,611,0,0,4,2111,963,0,0
12-04-2020,900,0,0,7,2122,429,0,0
08/22/2020,553,0,0,9,2130,400,0,0
07/24/2020,553,0,0,11,2134,500,0,0
07-06-2020,553,0,0,3,2114,429,0,0
12-02-2020,554,0,0,9,2119,429,0,0
11-03-2020,500,0,0,4,2118,900,0,0
07/27/2020,746,0,0,7,2125,400,0,0
09/13/2020,553,0,0,1,2128,960,0,0
07/23/2020,743,0,0,1,2128,429,0,0
07/26/2020,743,0,0,6,2125,882,0,0
09-03-2020,510,0,0,7,2125,400,0,0
10/22/2020,736,0,0,11,2135,400,0,0
07-08-2020,621,0,0,7,2122,900,0,0
07-03-2020,151,0,0,12,2136,900,0,0
10/31/2020,553,0,0,4,2115,429,0,0
10/29/2020,736,0,0,6,2127,429,0,0
09-10-2020,622,0,0,1,2128,900,0,0
11-02-2020,552,0,0,8,2126,500,0,0
12-02-2020,413,0,0,12,2131,960,0,0
12/26/2020,551,0,0,4,2115,429,0,0
10/30/2020,210,0,0,9,2130,400,0,0
07-09-2020,745,0,0,3,2210,592,0,0
12/31/2020,745,0,0,11,2135,131,0,0
10-07-2020,553,0,0,4,2118,960,0,0
09-11-2020,651,0,0,11,2215,460,0,0
12-05-2020,600,0,0,12,2131,962,0,0
07-08-2020,553,0,0,6,2127,960,0,0
08-06-2020,553,0,0,4,2215,429,0,0
09/23/2020,745,0,0,9,2121,429,0,0
08/30/2020,712,0,0,9,2130,331,0,0
07/27/2020,745,0,0,7,2121,460,0,0
12-09-2020,740,0,0,3,2109,400,0,0
07-12-2020,553,0,0,6,2127,900,0,0
10/14/2020,554,0,0,6,2125,519,0,0
09-12-2020,554,0,0,11,2135,400,0,0
11/23/2020,714,0,0,8,2126,400,0,0
11-07-2020,553,0,0,11,2135,131,0,0
07/13/2020,552,0,0,6,2118,900,0,0
12-08-2020,745,0,0,4,2118,400,0,0
08/25/2020,745,0,0,8,2122,900,0,0
10-05-2020,711,0,0,4,2118,963,0,0
09/25/2020,522,0,0,8,2126,419,0,0
12/29/2020,743,0,0,4,2215,429,0,0
12-04-2020,745,0,0,9,2130,429,0,0
11-04-2020,622,0,0,4,2118,963,0,0
10/31/2020,714,0,0,4,2116,429,0,0
11-08-2020,651,0,0,9,2115,400,0,0
07-03-2020,714,0,0,11,2135,429,0,0
11/30/2020,553,0,0,6,2127,900,0,0
08/21/2020,740,0,0,4,2215,400,0,0
11-05-2020,551,0,0,4,2116,449,0,0
10/27/2020,551,0,0,8,2124,429,0,0
08-10-2020,424,0,0,9,2130,400,0,0
11/30/2020,600,0,0,4,2118,439,0,0
11/17/2020,745,0,0,4,2116,519,0,0
09/13/2020,553,0,0,9,2120,429,0,0
09/26/2020,553,0,0,3,2108,963,0,0
08-09-2020,736,0,0,12,2132,419,0,0
12/23/2020,743,0,0,9,2120,311,0,0
09-09-2020,715,0,0,6,2210,519,0,0
12/27/2020,413,0,0,9,2120,963,0,0
07/31/2020,552,0,0,12,2136,962,0,0
12-10-2020,714,0,0,4,2199,429,0,0
10-05-2020,745,0,0,12,2132,331,0,0
07/16/2020,500,0,0,11,2135,900,0,0
11-10-2020,553,0,0,4,2118,900,0,0
10/19/2020,743,0,0,6,2127,400,0,0
07-11-2020,611,0,0,7,2119,900,0,0
12/19/2020,553,0,0,6,2118,300,0,0
08-11-2020,714,0,0,12,2132,429,0,0
11-09-2020,745,0,0,6,2127,429,0,0
10-02-2020,743,0,0,4,2115,429,0,0
07/14/2020,554,0,0,8,2124,900,0,0
09/26/2020,735,0,0,4,2116,429,0,0
10/26/2020,500,0,0,4,2118,888,0,0
07/18/2020,553,0,0,7,2124,429,0,0
11/18/2020,552,0,0,4,2115,174,0,0
12-03-2020,730,0,0,8,2124,429,0,0
12/17/2020,742,0,0,6,2127,429,0,0
08/31/2020,900,0,0,9,2130,311,0,0
12/31/2020,113,0,0,4,2118,400,0,0
08/25/2020,746,0,0,12,2132,419,0,0
07/30/2020,735,0,0,9,2130,429,0,0
08/31/2020,712,0,0,3,2203,952,0,0
12/21/2020,735,0,0,11,2135,400,0,0
07-04-2020,553,0,0,8,2122,962,0,0
10/14/2020,554,0,0,12,2131,400,0,0
09/20/2020,411,0,0,11,2134,965,0,0
12-09-2020,551,0,0,11,2135,429,0,0
09-01-2020,553,0,0,12,2131,419,0,0
07-05-2020,600,0,0,8,2122,938,0,0
07-03-2020,744,0,0,3,2108,100,0,0
07/17/2020,743,0,0,11,2135,429,0,0
10-04-2020,733,0,0,12,2130,429,0,0
09/30/2020,743,0,0,7,2125,429,0,0
08-09-2020,150,0,0,4,2118,960,0,0
12/13/2020,113,0,0,12,2136,419,0,0
12-11-2020,553,0,0,1,2128,900,0,0
11/30/2020,700,0,0,8,2124,174,0,0
12/31/2020,553,0,0,4,2118,419,0,0
07/28/2020,745,0,0,3,2129,800,0,0
09-03-2020,600,0,0,8,2122,900,0,0
11-12-2020,745,0,0,9,2120,460,0,0
10/13/2020,552,0,0,12,2131,419,0,0
09/19/2020,745,0,0,3,2113,400,0,0
11-05-2020,424,0,0,7,2119,400,0,0
12-12-2020,745,0,0,3,2114,429,0,0
11-07-2020,711,0,0,11,2135,962,0,0
12/26/2020,553,0,0,6,2118,323,0,0
12/30/2020,553,0,0,12,2136,419,0,0
12-01-2020,733,0,0,8,2124,400,0,0
11-11-2020,611,0,0,3,2113,900,0,0
11/27/2020,714,0,0,4,2118,429,0,0
07-04-2020,735,0,0,8,2126,429,0,0
09/22/2020,746,0,0,3,2129,429,0,0
09-09-2020,130,0,0,1,2128,961,0,0
07/18/2020,600,0,0,12,2132,900,0,0
12-12-2020,735,0,0,12,2136,131,0,0
10/26/2020,413,0,0,6,2110,922,0,0
07-02-2020,553,0,0,6,2118,965,0,0
07/25/2020,733,0,0,11,2135,331,0,0
08/14/2020,745,0,0,1,2128,429,0,0
10/22/2020,714,0,0,8,2126,400,0,0
08/17/2020,745,0,0,4,2118,429,0,0
09/24/2020,552,0,0,9,2131,900,0,0
07-10-2020,412,0,0,4,2118,429,0,0
09/24/2020,740,0,0,9,2119,429,0,0
09-03-2020,554,0,0,12,2136,419,0,0
08/15/2020,600,0,0,1,2128,960,0,0
12/29/2020,712,0,0,4,2111,596,0,0
07-06-2020,113,0,0,4,2118,400,0,0
07-06-2020,522,0,0,9,2120,429,0,0
07/14/2020,743,0,0,11,2135,429,0,0
11-03-2020,735,0,0,11,2134,500,0,0
07/18/2020,745,0,0,9,2119,213,0,0
08/24/2020,553,0,0,12,2132,429,0,0
09/17/2020,522,0,0,3,2113,131,0,0
09-09-2020,554,0,0,4,2116,311,0,0
09-03-2020,714,0,0,9,2120,429,0,0
11-12-2020,735,0,0,7,2124,429,0,0
11/15/2020,735,0,0,4,2215,143,0,0
11/28/2020,553,0,0,12,2131,419,0,0
07/25/2020,733,0,0,6,2127,429,0,0
12/18/2020,113,5,5,9,2119,429,10,0
07-09-2020,621,0,0,8,2124,161,0,0
10/29/2020,745,0,0,3,2108,429,0,0
12/13/2020,553,0,0,4,2116,960,0,0
08-03-2020,714,0,0,3,2108,200,0,0
07/13/2020,511,0,0,4,2120,439,0,0
07/24/2020,745,0,0,3,2110,922,0,0
11/16/2020,553,0,0,12,2131,429,0,0
09/17/2020,733,0,0,3,2110,599,0,0
09/19/2020,745,0,0,7,2121,400,0,0
10/25/2020,500,0,0,8,2124,429,0,0
10/20/2020,555,0,0,4,2215,400,0,0
11-01-2020,600,0,0,3,2114,400,0,0
11/20/2020,150,0,0,7,2122,429,0,0
10/28/2020,733,0,0,9,2119,439,0,0
12-11-2020,600,0,0,11,2135,429,0,0
08/18/2020,552,0,0,7,2125,900,0,0
08-05-2020,553,0,0,4,2115,400,0,0
10/25/2020,553,0,0,3,2109,400,0,0
12-11-2020,113,0,0,11,2135,131,0,0
08-06-2020,553,0,0,7,2125,962,0,0
07/22/2020,553,0,0,4,2215,429,0,0
07/28/2020,735,0,0,3,2114,429,0,0
11-07-2020,745,0,0,6,2127,300,0,0
07-04-2020,700,0,0,7,2122,365,0,0
07-02-2020,551,0,0,1,2128,429,0,0
10/31/2020,745,0,0,9,2115,200,0,0
11-04-2020,555,0,0,3,2129,429,0,0
12-03-2020,600,0,0,6,2125,429,0,0
08/30/2020,900,0,0,12,2132,888,0,0
07/23/2020,600,0,0,6,2210,900,0,0
12-11-2020,113,50,50,4,2118,429,100,0
11/20/2020,743,0,0,4,2116,429,0,0
08/13/2020,553,0,0,9,2119,900,0,0
11/20/2020,714,0,0,12,2136,580,0,0
09/30/2020,553,0,0,12,2132,960,0,0
12-10-2020,554,0,0,9,2119,429,0,0
08-12-2020,700,0,0,12,2132,429,0,0
12-08-2020,743,0,0,4,2111,429,0,0
09/30/2020,735,0,0,6,2127,429,0,0
10-07-2020,553,0,0,3,2129,962,0,0
08/24/2020,714,0,0,4,2115,400,0,0
08/30/2020,554,0,0,11,2135,419,0,0
10/22/2020,553,0,0,4,2116,900,0,0
11/24/2020,500,0,0,9,2119,960,0,0
11-10-2020,745,0,0,9,2130,300,0,0
10/30/2020,714,0,0,9,2130,429,0,0
09/14/2020,743,0,0,9,2132,419,0,0
07-06-2020,600,0,0,8,2122,900,0,0
09/28/2020,700,0,0,4,2115,400,0,0
09/14/2020,554,0,0,8,2124,960,0,0
08/23/2020,500,0,0,11,2134,429,0,0
11/28/2020,743,0,0,12,2132,311,0,0
12/21/2020,553,0,0,4,2115,960,0,0
08-08-2020,553,0,0,1,2128,900,0,0
08/25/2020,745,0,0,4,2118,429,0,0
07-03-2020,731,0,0,6,2125,429,0,0
12-09-2020,745,0,0,9,2119,131,0,0
11-10-2020,553,0,0,4,2215,900,0,0
09-08-2020,553,0,0,11,2134,900,0,0
10/21/2020,555,0,0,1,2128,400,0,0
09/25/2020,600,0,0,12,2131,400,0,0
09/17/2020,440,0,0,1,2128,962,0,0
09/26/2020,745,0,0,3,2109,161,0,0
11/29/2020,412,0,0,11,2135,419,0,0
08-03-2020,743,0,0,8,2126,439,0,0
11/19/2020,553,0,0,6,2127,419,0,0
11-11-2020,400,0,0,8,2124,419,0,0
08-07-2020,652,0,0,6,2127,400,0,0
11-07-2020,746,0,0,3,2129,419,0,0
08/19/2020,622,0,0,3,2129,963,0,0
07/22/2020,736,0,0,1,2128,400,0,0
09/30/2020,714,0,0,3,2114,449,0,0
11/29/2020,714,0,0,6,2127,419,0,0
07/17/2020,700,0,0,7,2118,400,0,0
12/17/2020,745,0,0,9,2121,429,0,0
10-03-2020,740,0,0,9,2115,429,0,0
08-05-2020,511,0,0,7,2125,962,0,0
08/29/2020,442,0,0,12,2132,342,0,0
11/14/2020,736,0,0,6,2127,429,0,0
12/13/2020,735,0,0,12,2132,419,0,0
11-11-2020,552,0,0,12,2136,962,0,0
08/23/2020,733,0,0,11,2135,429,0,0
10/13/2020,113,0,0,12,2131,419,0,0
12-03-2020,553,0,0,9,2119,900,0,0
08-05-2020,553,0,0,1,2128,429,0,0
09-05-2020,600,0,0,1,2128,900,0,0
10-02-2020,745,0,0,6,2118,500,0,0
11/20/2020,553,0,0,3,2114,963,0,0
08-04-2020,500,0,0,11,2134,962,0,0
11/24/2020,714,0,0,3,2108,500,0,0
12-08-2020,400,0,0,12,2136,400,0,0
12/30/2020,553,0,0,6,2210,500,0,0
10/15/2020,714,0,0,3,2129,429,0,0
12/29/2020,553,0,0,8,2124,500,0,0
11/16/2020,715,0,0,6,2127,900,0,0
10/20/2020,736,0,0,11,2135,429,0,0
08/24/2020,553,0,0,11,2135,429,0,0
11/30/2020,440,0,0,12,2136,419,0,0
12/22/2020,500,0,0,12,2136,960,0,0
12/23/2020,511,0,0,6,2127,962,0,0
09/18/2020,553,0,0,1,2128,962,0,0
10-06-2020,171,0,0,12,2131,419,0,0
12/13/2020,743,0,0,4,2118,429,0,0
09/20/2020,745,0,0,7,2118,429,0,0
10/24/2020,745,0,0,7,2119,343,0,0
09/22/2020,736,0,0,8,2124,449,0,0
11-09-2020,745,0,0,3,2113,200,0,0
08-06-2020,553,0,0,3,2129,963,0,0
11/17/2020,553,0,0,7,2125,962,0,0
08/19/2020,550,0,0,8,2126,962,0,0
09/16/2020,743,0,0,4,2118,429,0,0
07/26/2020,553,0,0,4,2118,960,0,0
11/18/2020,714,0,0,4,2118,323,0,0
09-03-2020,736,0,0,9,2121,429,0,0
10-07-2020,553,0,0,1,2128,459,0,0
07/26/2020,554,0,0,6,2127,429,0,0
09-08-2020,522,0,0,7,2122,400,0,0
09/30/2020,412,0,0,4,2118,161,0,0
09/26/2020,735,0,0,11,2135,429,0,0
09/27/2020,600,0,0,4,2115,429,0,0
08-03-2020,553,0,0,8,2126,439,0,0
12/22/2020,733,0,0,4,2118,331,0,0
09/25/2020,113,0,0,8,2124,429,0,0
07/31/2020,553,0,0,9,2467,965,0,0
10/19/2020,651,0,0,8,2126,419,0,0
08/26/2020,743,0,0,7,2125,642,0,0
07-10-2020,741,0,0,8,2126,459,0,0
11-03-2020,553,0,0,4,2118,960,0,0
09/19/2020,743,0,0,12,2131,529,0,0
08-04-2020,553,0,0,12,2136,419,0,0
08-10-2020,733,0,0,8,2124,429,0,0
07/16/2020,745,0,0,4,2111,400,0,0
09/30/2020,553,0,0,8,2126,400,0,0
09/22/2020,554,0,0,8,2124,429,0,0
08/13/2020,743,0,0,4,2116,580,0,0
12-09-2020,740,0,0,4,2215,241,0,0
08/19/2020,553,0,0,4,2118,962,0,0
12/28/2020,553,0,0,6,2127,900,0,0
12-06-2020,553,0,0,6,2127,429,0,0
09/20/2020,553,0,0,11,2135,429,0,0
09-10-2020,743,0,0,12,2132,419,0,0
08-01-2020,733,0,0,6,2127,429,0,0
12/23/2020,400,0,0,9,2119,200,0,0
09/23/2020,740,0,0,4,2118,429,0,0
11/26/2020,113,0,0,8,2124,419,0,0
08/15/2020,511,0,0,3,2113,400,0,0
11/26/2020,113,0,0,11,2135,429,0,0
12-10-2020,511,0,0,8,2122,429,0,0
07-08-2020,735,0,0,11,2163,241,0,0
10/24/2020,745,0,0,7,2124,429,0,0
09/19/2020,151,0,10,9,2119,400,10,0
12-09-2020,743,0,0,4,2115,549,0,0
09/24/2020,113,0,0,9,2120,429,0,0
10-12-2020,143,0,0,7,2118,960,0,0
10-11-2020,713,0,0,7,2119,429,0,0
10/29/2020,553,0,0,12,2131,429,0,0
07/30/2020,744,0,0,8,2126,429,0,0
12/21/2020,553,0,0,12,2132,900,0,0
11-09-2020,621,0,0,8,2122,900,0,0
11-08-2020,553,0,0,3,2114,900,0,0
10/23/2020,600,0,0,3,2129,429,0,0
08-05-2020,600,0,0,12,2132,429,0,0
08/22/2020,553,0,0,3,2114,900,0,0
08/23/2020,553,0,0,9,2121,900,0,0
10/22/2020,735,0,0,9,2119,400,0,0
08/24/2020,743,0,0,9,2119,400,0,0
09-07-2020,553,0,0,7,2124,400,0,0
11-08-2020,745,0,0,6,2127,429,0,0
08-09-2020,500,0,0,11,2135,429,0,0
07-11-2020,735,0,0,4,2120,460,0,0
09/16/2020,553,0,0,3,2113,400,0,0
07-11-2020,735,0,0,1,2128,500,0,0
12/20/2020,424,0,0,12,2130,429,0,0
10-01-2020,621,0,0,6,2127,900,0,0
12/22/2020,621,0,0,6,2118,960,0,0
10/26/2020,733,0,0,4,2118,400,0,0
08/15/2020,746,0,0,9,2120,429,0,0
12/22/2020,651,0,0,8,2124,419,0,0
12/28/2020,553,0,0,7,2121,429,0,0
07/15/2020,553,0,0,1,2128,429,0,0
11/16/2020,714,0,0,4,2118,400,0,0
11-02-2020,743,0,0,8,2124,429,0,0
09/16/2020,554,0,0,11,2135,400,0,0
09-07-2020,553,0,0,9,2119,960,0,0
09/21/2020,743,0,0,7,2119,429,0,0
09-09-2020,714,0,0,3,2129,419,0,0
09-02-2020,113,0,0,6,2210,429,0,0
07/13/2020,553,0,0,4,2118,900,0,0
08-04-2020,553,0,0,1,2128,960,0,0
12-05-2020,745,0,0,3,2110,439,0,0
10/21/2020,553,0,0,9,2119,429,0,0
08/18/2020,400,0,0,3,2109,940,0,0
10/15/2020,553,0,0,4,2118,960,0,0
10/16/2020,745,0,0,6,2127,429,0,0
10-03-2020,553,0,0,8,2126,400,0,0
10/30/2020,813,0,0,7,2121,962,0,0
11/14/2020,714,0,0,4,2116,519,0,0
10/20/2020,740,0,0,9,2130,210,0,0
10-07-2020,444,0,0,9,2131,419,0,0
07/28/2020,745,0,0,8,2124,400,0,0
10-12-2020,736,0,0,6,2127,400,0,0
07/28/2020,441,0,0,12,2131,419,0,0
07-03-2020,522,0,0,7,2121,429,0,0
10-07-2020,553,0,0,7,2125,962,0,0
10/25/2020,553,0,0,7,2121,429,0,0
10-12-2020,113,0,0,12,2136,429,0,0
07/31/2020,424,0,0,3,2129,429,0,0
08/26/2020,411,0,0,7,2125,960,0,0
12/21/2020,745,0,0,9,2130,150,0,0
12-05-2020,553,0,0,11,2135,311,0,0
08/29/2020,553,0,0,4,2118,429,0,0
11-07-2020,714,0,0,4,2116,449,0,0
09-03-2020,553,0,0,4,2116,960,0,0
09/25/2020,743,0,0,11,2134,419,0,0
12-12-2020,554,0,0,9,2120,429,0,0
10-07-2020,745,0,0,12,2132,419,0,0
07/21/2020,745,0,0,9,2119,429,0,0
07-07-2020,736,0,0,11,2135,419,0,0
12-11-2020,553,0,0,4,2115,963,0,0
07-11-2020,113,0,0,9,2120,429,0,0
11/15/2020,745,0,0,6,2127,400,0,0
09/26/2020,641,0,0,9,2130,549,0,0
10/20/2020,714,0,0,4,2116,500,0,0
11/26/2020,715,0,0,7,2124,429,0,0
11-11-2020,743,0,0,12,2131,419,0,0
09-02-2020,553,0,0,7,2118,960,0,0
10/24/2020,553,0,0,4,2119,960,0,0
11-04-2020,743,0,0,3,2113,429,0,0
08/26/2020,745,0,0,3,2129,400,0,0
07-04-2020,651,0,0,7,2122,962,0,0
07-08-2020,554,0,0,8,2124,419,0,0
07-01-2020,745,0,0,12,2136,429,0,0
08-09-2020,142,0,0,8,2124,900,0,0
10-07-2020,553,0,0,12,2130,429,0,0
08/25/2020,743,0,0,8,2122,429,0,0
11-11-2020,745,0,0,8,2124,174,0,0
11/24/2020,500,0,0,11,2135,429,0,0
11-04-2020,715,0,0,11,2135,429,0,0
09-05-2020,424,0,0,1,2128,700,0,0
09-06-2020,745,0,0,7,2122,429,0,0
08/25/2020,715,0,0,4,2115,429,0,0
12/16/2020,740,0,0,11,2135,213,0,0
10-03-2020,511,0,0,6,2127,960,0,0
07/23/2020,511,0,0,12,2131,962,0,0
12-09-2020,735,0,0,6,2127,173,0,0
07-04-2020,111,0,0,9,2119,429,0,0
09-04-2020,553,0,0,4,2215,900,0,0
11/22/2020,714,0,0,7,2118,429,0,0
09-11-2020,500,0,0,9,2120,400,0,0
07/20/2020,553,0,0,11,2135,429,0,0
12/21/2020,746,0,0,9,2130,419,0,0
11/29/2020,551,0,0,12,2136,400,0,0
12/15/2020,154,0,0,3,2129,965,0,0
08-08-2020,600,0,0,12,2132,429,0,0
12/18/2020,745,0,0,11,2135,161,0,0
09/21/2020,554,0,0,8,2126,429,0,0
09/30/2020,746,0,0,6,2210,439,0,0
09/21/2020,553,0,0,3,2108,963,0,0
07-11-2020,553,0,0,6,2127,429,0,0
12-06-2020,553,0,0,4,2215,900,0,0
08/20/2020,745,0,0,7,2122,429,0,0
10/30/2020,611,0,0,6,2210,900,0,0
07/15/2020,113,0,0,12,2132,429,0,0
08-01-2020,113,0,0,12,2130,429,0,0
09-03-2020,522,0,0,9,2119,429,0,0
10/23/2020,553,0,0,12,2131,900,0,0
09/27/2020,553,0,0,12,2131,419,0,0
11/26/2020,113,0,0,8,2124,400,0,0
11-03-2020,553,0,0,1,2128,419,0,0
11-05-2020,714,0,0,4,2115,429,0,0
11/21/2020,553,0,0,9,2119,960,0,0
11/16/2020,735,0,0,9,2130,400,0,0
10/17/2020,522,0,0,8,2126,429,0,0
11/29/2020,113,0,10,9,2119,400,10,0
12/18/2020,553,0,0,6,2127,419,0,0
07/16/2020,744,0,0,4,2118,400,0,0
08/26/2020,413,0,0,8,2126,900,0,0
08-07-2020,736,0,0,6,2127,429,0,0
09-09-2020,743,0,0,6,2210,429,0,0
09-06-2020,733,0,0,12,2136,419,0,0
08-07-2020,553,0,0,9,2119,429,0,0
12/19/2020,553,0,0,4,2215,519,0,0
09-09-2020,600,0,0,4,2118,900,0,0
12/25/2020,611,0,0,8,2126,429,0,0
09/30/2020,550,0,0,11,2135,960,0,0
12/25/2020,736,0,0,3,2129,429,0,0
07-03-2020,600,0,0,4,2115,400,0,0
07/13/2020,554,0,0,12,2131,429,0,0
09-02-2020,733,0,0,6,2127,429,0,0
12/21/2020,554,0,0,11,2135,400,0,0
11/19/2020,745,0,0,4,2116,429,0,0
08-05-2020,745,0,0,3,2129,419,0,0
12/18/2020,700,0,0,11,2135,100,0,0
11-04-2020,554,0,0,12,2126,419,0,0
11-08-2020,500,0,0,11,2135,429,0,0
11/21/2020,554,0,0,7,2122,460,0,0
07/27/2020,733,0,0,3,2110,500,0,0
10-06-2020,736,0,0,4,2116,429,0,0
12-05-2020,733,0,0,8,2124,400,0,0
07/17/2020,424,0,0,6,2127,419,0,0
09/15/2020,736,0,0,12,2132,419,0,0
08/15/2020,113,0,0,7,2122,439,0,0
09/27/2020,731,0,0,4,2215,429,0,0
10-10-2020,553,0,0,9,2120,311,0,0
07/17/2020,745,0,0,7,2121,400,0,0
07/27/2020,714,0,0,9,2130,419,0,0
10/23/2020,745,0,0,4,2115,100,0,0
09/27/2020,553,0,0,7,2125,962,0,0
10/22/2020,745,0,0,6,2210,500,0,0
12/16/2020,553,0,0,11,2135,962,0,0
12/28/2020,714,0,0,4,2115,400,0,0
08/25/2020,552,0,0,4,2116,449,0,0
07/18/2020,745,0,0,7,2119,459,0,0
08-01-2020,553,0,0,6,2125,900,0,0
10/30/2020,444,0,0,12,2136,419,0,0
08/24/2020,600,0,0,12,2132,500,0,0
09/24/2020,553,0,0,11,2134,511,0,0
07/31/2020,740,0,0,4,2118,888,0,0
08/26/2020,553,0,0,3,2114,429,0,0
07-06-2020,554,0,0,4,2115,400,0,0
09/18/2020,553,0,0,7,2119,300,0,0
08-03-2020,600,0,0,6,2118,322,0,0
09/24/2020,745,0,0,12,2136,579,0,0
07-05-2020,711,0,0,8,2124,962,0,0
12-09-2020,553,0,0,4,2115,429,0,0
11/26/2020,424,0,0,9,2120,400,0,0
07-12-2020,553,0,0,6,2127,960,0,0
11/26/2020,424,0,0,11,2134,429,0,0
09/30/2020,745,0,0,12,2131,429,0,0
12/28/2020,714,0,0,9,2119,322,0,0
10/27/2020,151,0,0,1,2128,429,0,0
10/31/2020,552,0,0,6,2125,960,0,0
08/19/2020,712,0,0,3,2110,331,0,0
08/25/2020,554,0,0,9,2119,429,0,0
09/15/2020,745,0,0,3,2114,500,0,0
09-10-2020,714,0,0,4,2118,439,0,0
11/25/2020,651,0,0,12,2132,419,0,0
12/16/2020,552,0,0,8,2121,961,0,0
09-04-2020,733,0,0,4,2115,429,0,0
09-06-2020,745,0,0,7,2125,500,0,0
08/19/2020,745,0,0,9,2121,161,0,0
09/16/2020,714,0,0,11,2134,429,0,0
09-08-2020,735,0,0,4,2111,331,0,0
09/16/2020,745,0,0,12,2136,429,0,0
12/24/2020,736,0,0,12,2131,429,0,0
12-11-2020,735,0,0,4,2118,429,0,0
10-04-2020,733,0,0,11,2135,429,0,0
09/23/2020,741,0,0,3,2108,162,0,0
11-12-2020,714,0,0,4,2116,161,0,0
10/21/2020,746,0,0,6,2127,419,0,0
08-04-2020,600,0,0,4,2115,900,0,0
09/22/2020,743,0,0,3,2114,400,0,0
08-07-2020,715,0,0,3,2113,400,0,0
07/15/2020,715,0,0,9,2121,419,0,0
08/30/2020,554,0,0,9,2130,419,0,0
07/18/2020,746,0,0,6,2127,429,0,0
08-12-2020,553,0,0,4,2118,429,0,0
12-08-2020,554,0,0,12,2132,419,0,0
09/20/2020,553,0,0,4,2118,460,0,0
10-03-2020,710,0,0,9,2119,400,0,0
11/28/2020,511,0,0,4,2199,900,0,0
08-06-2020,552,0,0,6,2127,419,0,0
11/26/2020,554,0,0,7,2119,419,0,0
07-03-2020,553,0,0,8,2124,429,0,0
12-02-2020,745,0,0,7,2125,429,0,0
08-04-2020,743,0,0,8,2126,400,0,0
10/15/2020,600,0,0,12,2132,962,0,0
10/30/2020,745,0,0,3,2113,161,0,0
07-08-2020,652,0,0,11,2215,215,0,0
08-05-2020,440,0,0,11,2135,962,0,0
07/15/2020,553,0,0,11,2135,419,0,0
08-04-2020,553,0,0,3,2114,900,0,0
08-10-2020,743,0,0,9,2120,429,0,0
11-08-2020,553,0,0,9,2119,429,0,0
11-05-2020,553,0,0,12,2131,460,0,0
10-04-2020,745,0,0,11,2135,429,0,0
11/18/2020,740,0,0,9,2119,592,0,0
07/30/2020,424,0,0,12,2131,460,0,0
12/21/2020,745,0,0,3,2108,449,0,0
10/15/2020,553,0,0,3,2114,429,0,0
08-06-2020,743,0,0,1,2128,213,0,0
07/23/2020,710,0,0,4,2118,429,0,0
12/28/2020,651,0,0,7,2119,429,0,0
09-07-2020,735,0,0,11,2134,429,0,0
07-08-2020,712,0,0,4,2115,400,0,0
10/17/2020,116,0,0,8,2124,429,0,0
10-10-2020,554,0,0,8,2124,419,0,0
11/18/2020,745,0,0,12,2131,429,0,0
12-06-2020,553,0,0,8,2124,419,0,0
07/14/2020,745,0,0,9,2130,331,0,0
09-03-2020,743,0,0,4,2115,429,0,0
08-11-2020,500,0,0,8,2124,962,0,0
12/14/2020,553,0,0,4,2120,960,0,0
09-10-2020,113,0,0,9,2119,429,0,0
08/23/2020,522,0,0,6,2127,419,0,0
12/16/2020,714,0,0,4,2116,419,0,0
10-12-2020,553,0,0,6,2127,429,0,0
07/16/2020,700,0,0,9,2115,400,0,0
11-01-2020,112,0,0,8,2126,642,0,0
08/13/2020,553,0,0,12,2130,931,0,0
09/30/2020,553,0,0,11,2134,900,0,0
12-10-2020,151,0,0,7,2125,960,0,0
12-04-2020,553,0,0,3,2111,900,0,0
07/18/2020,511,0,0,8,2124,419,0,0
08/28/2020,736,0,0,9,2130,400,0,0
09-01-2020,412,0,0,7,2119,900,0,0
09-10-2020,712,0,0,4,2199,500,0,0
12/29/2020,553,0,0,3,2109,900,0,0
