Alarm Date,Incident Type,Estimated Property Loss,Estimated Content Loss,District,Zip,Property Use
08-05-2020,553,0,0,12,2131,960
08-05-2020,444,0,0,12,2136,900
08-05-2020,745,0,0,12,2132,210
08-05-2020,151,0,0,12,2467,965
08-05-2020,511,0,0,11,2135,965
08-05-2020,900A,0,0,6,2118,599
08-05-2020,733,0,0,12,2136,569
08-05-2020,745,0,0,8,2126,400
08-05-2020,711,0,0,11,2135,960
08-05-2020,552,0,0,8,2126,900
08-05-2020,744,0,0,1,2128,429
08-05-2020,744,0,0,1,2128,429
08-05-2020,553,0,0,7,2118,341
08-05-2020,700,0,0,9,2130,400
08-05-2020,554,0,0,12,2131,419
08-05-2020,142,0,0,6,2118,900
08-05-2020,611,0,0,9,2119,    
08-05-2020,700,0,0,9,2130,400
08-05-2020,553,0,0,3,2109,549
08-05-2020,440,0,0,11,2135,962
08-05-2020,735,0,0,9,2130,300
08-05-2020,743,0,0,12,2131,161
08-05-2020,113,0,0,6,2210,429
08-05-2020,622,0,0,4,2120,963
08-05-2020,714,0,0,4,2115,400
08-05-2020,551,0,0,9,2119,900
08-05-2020,142,0,0,9,2115,965
08-05-2020,611,0,0,3,2114,    
08-05-2020,743,0,0,3,2109,500
08-05-2020,444,0,0,9,2215,900
08-05-2020,745,0,0,9,2130,331
08-05-2020,600,0,0,12,2132,429
08-05-2020,611,0,0,8,2124,429
08-05-2020,611,0,0,4,2118,    
08-05-2020,611,0,0,8,2126,    
08-05-2020,740,0,0,4,2116,400
08-05-2020,600,0,0,12,2132,961
08-05-2020,553,0,0,3,2113,429
08-05-2020,743,0,0,8,2124,429
08-05-2020,500,0,0,6,2127,429
08-05-2020,511,0,0,7,2125,962
08-05-2020,600,0,0,4,2118,963
08-05-2020,735,0,0,4,2118,429
08-05-2020,151,500,0,8,2124,800
08-05-2020,736,0,0,9,2119,400
08-05-2020,714,0,0,9,2130,460
08-05-2020,444,0,0,12,2136,962
08-05-2020,553,0,0,3,2129,429
08-05-2020,553,0,0,4,2116,900
08-05-2020,553,0,0,7,2125,900
08-05-2020,611,0,0,3,2114,    
08-05-2020,552,0,0,8,2126,900
08-05-2020,600,0,0,12,2136,900
08-05-2020,600,0,0,7,2124,429
08-05-2020,511,0,0,6,2125,965
08-05-2020,743,0,0,7,2119,200
08-05-2020,554,0,0,6,2127,419
08-05-2020,500,0,0,8,2126,429
08-05-2020,600,0,0,7,2124,429
08-05-2020,700,0,0,9,2120,400
08-05-2020,553,0,0,6,2127,400
08-05-2020,113,0,0,11,2135,429
08-05-2020,511,0,0,4,2115,900
08-05-2020,611,0,0,6,2118,    
08-05-2020,142,0,0,11,2135,900
08-05-2020,500,0,0,9,2120,400
08-05-2020,736,0,0,6,2127,429
08-05-2020,510,0,0,9,2120,962
08-05-2020,553,0,0,9,2115,962
08-05-2020,730,0,0,4,2118,173
08-05-2020,118,0,0,3,2129,160
08-05-2020,118,0,0,7,2119,100
08-05-2020,743,0,0,3,2110,500
08-05-2020,611,0,0,4,2116,    
08-05-2020,611,0,0,1,2128,    
08-05-2020,622,0,0,3,2129,900
08-05-2020,600,0,0,12,2136,900
08-05-2020,600,0,0,4,2118,963
08-05-2020,113,500,1000,8,2124,419
08-05-2020,511,0,0,9,2120,400
08-06-2020,745,0,0,3,2114,429
08-06-2020,743,0,0,9,2131,419
08-06-2020,712,0,0,4,2116,174
08-06-2020,600,0,0,6,2125,900
08-06-2020,554,0,0,6,2127,962
08-06-2020,113,0,0,6,2127,429
08-06-2020,735,0,0,4,2118,429
08-06-2020,554,0,0,3,2129,0
08-06-2020,714,0,0,4,2115,400
08-06-2020,554,0,0,12,2132,400
08-06-2020,550,0,0,8,2124,419
08-06-2020,160,2000,0,3,2114,900
08-06-2020,554,0,0,6,2127,419
08-06-2020,746,0,0,3,2113,429
08-06-2020,743,0,0,8,2126,460
08-06-2020,553,0,0,7,2121,960
08-06-2020,413,0,0,9,2115,960
08-06-2020,745,0,0,3,2129,900
08-06-2020,442,0,0,8,2124,331
08-06-2020,400,0,0,7,2122,962
08-06-2020,745,0,0,6,2127,419
08-06-2020,500,0,0,6,2210,500
08-06-2020,113,0,0,11,2135,400
08-06-2020,735,0,0,3,2129,429
08-06-2020,743,0,0,1,2128,213
08-06-2020,743,0,0,9,2115,151
08-06-2020,553,0,0,3,2129,459
08-06-2020,412,0,0,11,2135,419
08-06-2020,714,0,0,3,2108,500
08-06-2020,511,0,0,11,2135,419
08-06-2020,715,0,0,7,2121,429
08-06-2020,735,0,0,4,2116,500
08-06-2020,741,0,0,9,2120,429
08-06-2020,715,0,0,4,2118,429
08-06-2020,554,0,0,11,2135,429
08-06-2020,553,0,0,3,2129,963
08-06-2020,711,0,0,8,2126,900
08-06-2020,553,0,0,9,2119,900
08-06-2020,440,0,0,6,2127,960
08-06-2020,900T,0,0,6,2210,900
08-06-2020,900T,0,0,6,0,941
08-06-2020,553,0,0,3,2114,449
08-06-2020,743,0,0,8,2126,429
08-06-2020,745,0,0,12,2136,213
08-06-2020,734,0,0,3,2129,429
08-06-2020,444,0,0,9,2130,962
08-06-2020,611,0,0,7,2119,    
08-06-2020,735,0,0,3,2110,500
08-06-2020,653,0,0,1,2128,900
08-06-2020,111,0,15000,9,2119,429
08-06-2020,444,0,0,9,2130,962
08-06-2020,600,0,0,9,2130,460
08-06-2020,552,0,0,12,2136,500
08-06-2020,413,0,0,1,2128,900
08-06-2020,413,0,0,1,2128,962
08-06-2020,733,0,0,11,2135,419
08-06-2020,714,0,0,11,2135,100
08-06-2020,600,0,0,4,2118,400
08-06-2020,553,0,0,3,2129,419
08-06-2020,553,0,0,3,2129,429
08-06-2020,113,0,0,4,2120,429
08-06-2020,731,0,0,12,2136,839
08-06-2020,412,0,0,4,2115,429
08-06-2020,113,0,0,8,2124,400
08-06-2020,600,0,0,11,2134,963
08-06-2020,531,0,0,7,2122,429
08-06-2020,745,0,0,4,2118,500
08-06-2020,731,0,0,12,2136,839
08-06-2020,611,0,0,4,2116,    
08-06-2020,715,0,0,4,2115,429
08-06-2020,553,0,0,6,2118,900
08-06-2020,553,0,0,7,2125,962
08-06-2020,743,0,0,3,2108,400
08-06-2020,742,0,0,11,2135,419
08-06-2020,743,0,0,7,2119,200
08-06-2020,500,0,0,11,2134,965
08-06-2020,553,0,0,11,2135,429
08-06-2020,413,0,0,4,2215,960
08-06-2020,715,0,0,3,2109,922
08-06-2020,611,0,0,3,2114,    
08-06-2020,611,0,0,8,2124,    
08-06-2020,735,0,0,3,2114,400
08-06-2020,522,0,0,4,2111,500
08-06-2020,745,0,0,11,2215,340
08-06-2020,745,0,0,4,2116,500
08-06-2020,113,0,0,4,2215,429
08-06-2020,714,0,0,9,2130,439
08-06-2020,745,0,0,9,2119,429
08-06-2020,744,0,0,9,2115,331
08-06-2020,621,0,0,4,2116,UUU 
08-06-2020,735,0,0,4,2116,400
08-06-2020,553,0,0,4,2215,429
08-06-2020,553,0,0,4,2120,960
08-06-2020,553,0,0,12,2131,962
08-06-2020,522,0,0,3,2203,599
08-06-2020,553,0,0,9,2119,900
08-06-2020,600,0,0,6,2125,963
08-06-2020,731,0,0,9,2120,429
08-06-2020,400,0,0,8,2126,579
08-06-2020,745,0,0,9,2119,400
08-06-2020,611,0,0,9,2120,    
08-06-2020,743,0,0,6,2210,400
08-06-2020,400,0,0,6,2126,    
08-06-2020,745,0,0,3,2111,100
08-06-2020,111,15000,15000,6,2210,500
08-06-2020,553,0,0,7,2119,400
08-06-2020,611,0,0,9,2120,    
08-06-2020,440,0,0,8,2126,960
08-06-2020,611,0,0,4,2116,    
08-06-2020,142,0,0,8,2126,900
08-06-2020,400,0,0,6,2127,400
08-06-2020,553,0,0,4,2118,962
08-06-2020,131,24000,1000,12,2136,960
08-06-2020,611,0,0,6,2127,    
08-06-2020,111,90000,10000,7,2122,429
08-06-2020,551,0,0,9,2121,400
08-06-2020,736,0,0,8,2124,419
08-06-2020,611,0,0,4,2116,    
08-06-2020,714,0,0,4,2215,400
08-06-2020,611,0,0,3,2111,    
08-06-2020,154,0,0,11,2135,900
08-06-2020,552,0,0,9,2130,419
08-06-2020,600,0,0,4,2118,960
08-06-2020,511,0,0,8,2126,960
08-06-2020,553,0,0,4,2215,400
08-06-2020,553,0,0,4,2118,900
08-06-2020,745,0,0,4,2116,400
08-06-2020,400,0,0,7,2122,962
08-06-2020,611,0,0,3,2114,    
08-06-2020,554,0,0,4,2115,429
08-06-2020,553,0,0,6,2127,962
08-06-2020,736,0,0,7,2122,322
08-06-2020,553,0,0,6,2127,962
08-06-2020,611,0,0,7,2122,    
08-06-2020,113,20,20,4,2116,400
08-06-2020,150,0,0,7,2121,900
08-06-2020,743,0,0,7,2121,429
08-06-2020,746,0,0,7,2122,429
08-06-2020,553,0,0,9,2130,960
08-06-2020,744,0,0,7,2121,429
08-06-2020,611,0,0,6,2118,    
08-06-2020,553,0,0,3,2129,429
08-06-2020,522,0,0,8,2124,429
08-06-2020,715,0,0,9,2130,429
08-06-2020,553,0,0,4,2116,400
08-06-2020,552,0,0,6,2127,419
08-06-2020,424,0,0,6,2127,400
08-06-2020,714,0,0,6,2127,400
08-06-2020,553,0,0,6,2118,900
08-06-2020,611,0,0,6,2127,    
08-07-2020,736,0,0,6,2127,429
08-07-2020,553,0,0,4,2118,963
08-07-2020,743,0,0,3,2114,400
08-07-2020,553,0,0,9,2119,173
08-07-2020,745,0,0,9,2121,429
08-07-2020,553,0,0,8,2124,963
08-07-2020,735,0,0,11,2135,460
08-07-2020,745,0,0,7,2121,215
08-07-2020,622,0,0,9,2120,429
08-07-2020,745,0,0,7,2121,429
08-07-2020,735,0,0,11,2135,460
08-07-2020,733,0,0,1,2128,429
08-07-2020,733,0,0,4,2120,400
08-07-2020,744,0,0,3,2110,500
08-07-2020,735,0,0,11,2135,460
08-07-2020,553,0,0,6,2118,960
08-07-2020,611,0,0,12,2136,    
08-07-2020,700,0,0,3,2108,500
08-07-2020,733,0,0,11,2134,322
08-07-2020,743,0,0,8,2124,429
08-07-2020,522,0,0,9,2120,439
08-07-2020,745,0,0,11,2135,400
08-07-2020,714,0,0,11,2135,460
08-07-2020,611,0,0,11,2135,    
08-07-2020,743,0,0,4,2215,241
08-07-2020,745,0,0,9,2130,155
08-07-2020,411,0,0,6,2125,900
08-07-2020,735,0,0,6,2210,400
08-07-2020,554,0,0,7,2119,400
08-07-2020,554,0,0,1,2128,429
08-07-2020,745,0,0,3,2114,500
08-07-2020,600,0,0,4,2115,900
08-07-2020,735,0,0,11,2134,429
08-07-2020,412,0,0,12,2131,400
08-07-2020,553,0,0,3,2109,400
08-07-2020,111,5000,0,7,2125,429
08-07-2020,553,0,0,9,2119,400
08-07-2020,400,0,0,4,2118,150
08-07-2020,900A,0,0,6,2118,599
08-07-2020,715,0,0,9,2130,331
08-07-2020,600,0,0,4,2199,900
08-07-2020,600,0,0,4,2118,429
08-07-2020,900,0,0,6,2127,213
08-07-2020,621,0,0,3,2114,UUU 
08-07-2020,444,0,0,7,2122,400
08-07-2020,611,0,0,9,2130,    
08-07-2020,745,0,0,12,2131,639
08-07-2020,733,0,0,4,2199,429
08-07-2020,743,0,0,1,2128,519
08-07-2020,600,0,0,3,2108,900
08-07-2020,714,0,0,3,2114,400
08-07-2020,440,0,0,12,2132,888
08-07-2020,611,0,0,4,2118,    
08-07-2020,600,0,0,3,2114,900
08-07-2020,745,0,0,3,2111,599
08-07-2020,652,0,0,6,2127,400
08-07-2020,735,0,0,8,2124,419
08-07-2020,600,0,0,3,2111,439
08-07-2020,611,0,0,4,2215,    
08-07-2020,611,0,0,9,2119,    
08-07-2020,140,0,0,9,2120,900
08-07-2020,611,0,0,4,2116,    
08-07-2020,553,0,0,4,2118,960
08-07-2020,142,0,0,9,2215,931
08-07-2020,554,0,0,4,2118,900
08-07-2020,611,0,0,4,2118,    
08-07-2020,735,0,0,7,2119,429
08-07-2020,500,0,0,7,2125,400
08-07-2020,731,0,0,9,2120,439
08-07-2020,622,0,0,6,2127,419
08-07-2020,553,0,0,4,2118,960
08-07-2020,522,0,0,7,2121,429
08-07-2020,611,0,0,9,2130,    
08-07-2020,552,0,0,8,2124,419
08-07-2020,813,0,0,4,2118,960
08-07-2020,511,0,0,6,2125,965
08-07-2020,745,0,0,8,2124,429
08-07-2020,553,0,0,9,2119,429
08-07-2020,553,0,0,9,2130,400
08-07-2020,600,0,0,3,2108,900
08-07-2020,553,0,0,1,2128,900
08-07-2020,651,0,0,4,2199,961
08-07-2020,611,0,0,9,2215,    
08-07-2020,735,0,0,7,2122,400
08-07-2020,600,0,0,3,2114,900
08-07-2020,740,0,0,6,2210,599
08-07-2020,745,0,0,4,2215,511
08-07-2020,113,0,10,4,2118,511
08-07-2020,113,0,8000,1,2128,400
08-07-2020,714,0,0,7,2121,429
08-07-2020,611,0,0,6,2125,    
08-07-2020,715,0,0,3,2113,400
08-07-2020,522,0,0,12,2126,429
08-07-2020,542,0,0,1,2128,900
08-07-2020,412,0,0,7,2121,419
08-07-2020,440,0,0,9,2130,429
08-07-2020,413,0,0,9,2130,962
08-07-2020,700,0,0,1,2128,429
08-07-2020,651,0,0,9,2130,429
08-07-2020,641,0,0,9,2130,962
08-07-2020,151,0,0,9,2121,962
08-07-2020,113,0,8000,1,2128,400
08-07-2020,553,0,0,7,2121,419
08-07-2020,745,0,0,1,2128,419
08-07-2020,600,0,0,3,2114,900
08-07-2020,554,0,0,1,2128,429
08-07-2020,554,0,0,4,2118,900
08-07-2020,500,0,0,3,2109,900
08-07-2020,745,0,0,3,2111,599
08-07-2020,113,0,0,4,2118,419
08-07-2020,733,0,0,8,2124,131
08-07-2020,745,0,0,11,2135,400
08-07-2020,730,0,0,3,2203,500
08-07-2020,714,0,0,1,2128,323
08-07-2020,746,0,0,7,2125,400
08-07-2020,700,0,0,4,2118,400
08-07-2020,113,0,0,9,2119,429
08-07-2020,700,0,0,3,2109,500
08-07-2020,520,0,0,6,2127,940
08-07-2020,745,0,0,9,2120,419
08-07-2020,552,0,0,11,2134,963
08-07-2020,714,0,0,1,2128,429
08-07-2020,600,0,0,6,2127,960
08-07-2020,622,0,0,6,2210,900
08-07-2020,553,0,0,9,2130,962
08-07-2020,733,0,0,6,2127,459
08-07-2020,160,0,0,7,2125,900
08-07-2020,600,0,0,8,2126,429
08-07-2020,154,0,0,4,2118,900
08-07-2020,611,0,0,8,2126,    
08-07-2020,553,0,0,3,2129,419
08-07-2020,735,0,0,7,2122,500
08-07-2020,554,0,0,12,2131,429
08-08-2020,550,0,0,11,2134,960
08-08-2020,734,0,0,9,2130,    
08-08-2020,553,0,0,1,2128,900
08-08-2020,745,0,0,6,2127,400
08-08-2020,553,0,0,7,2119,900
08-08-2020,113,0,10,7,2119,400
08-08-2020,142,0,0,8,2124,938
08-08-2020,600,0,0,3,2114,900
08-08-2020,715,0,0,12,2136,429
08-08-2020,735,0,0,8,2124,131
08-08-2020,715,0,0,12,2136,429
08-08-2020,413,0,0,7,2119,960
08-08-2020,500,0,0,12,2131,419
08-08-2020,611,0,0,9,2115,    
08-08-2020,743,0,0,6,2210,500
08-08-2020,743,0,0,12,2132,331
08-08-2020,500,0,0,6,2127,429
08-08-2020,411,0,0,7,2124,960
08-08-2020,600,0,0,4,2116,500
08-08-2020,553,0,0,8,2124,429
08-08-2020,113,0,0,11,2135,429
08-08-2020,745,0,0,3,2129,648
08-08-2020,600,0,0,7,2118,963
08-08-2020,744,0,0,7,2119,449
08-08-2020,554,0,0,8,2124,419
08-08-2020,745,0,0,4,2116,500
08-08-2020,142,0,0,12,2131,900
08-08-2020,552,0,0,11,2134,960
08-08-2020,140,0,0,1,2128,965
08-08-2020,733,0,0,11,2135,419
08-08-2020,611,0,0,8,2122,    
08-08-2020,736,0,0,9,2131,400
08-08-2020,746,0,0,11,2135,519
08-08-2020,553,0,0,11,2134,429
08-08-2020,745,0,0,4,2116,500
08-08-2020,900T,0,0,6,2210,898
08-08-2020,554,0,0,8,2124,439
08-08-2020,412,0,0,11,2135,429
08-08-2020,611,0,0,4,2118,    
08-08-2020,714,0,0,4,2116,400
08-08-2020,745,0,0,11,2135,429
08-08-2020,553,0,0,6,2127,429
08-08-2020,412,0,0,12,2132,400
08-08-2020,553,0,0,3,2129,NNN 
08-08-2020,736,0,0,4,2118,429
08-08-2020,445,0,0,3,2109,900
08-08-2020,522,0,0,12,2136,460
08-08-2020,553,0,0,6,2127,961
08-08-2020,511,0,0,7,2125,429
08-08-2020,600,0,0,12,2132,429
08-08-2020,142,0,0,11,2135,900
08-08-2020,412,0,0,12,2131,900
08-08-2020,142,0,0,3,2129,900
08-08-2020,621,0,0,11,2135,NNN 
08-08-2020,551,0,0,8,2124,429
08-08-2020,553,0,0,7,2124,429
08-08-2020,743,0,0,8,2122,161
08-08-2020,743,0,0,7,2122,429
08-08-2020,553,0,0,8,2126,419
08-08-2020,900T,0,0,3,0,941
08-08-2020,715,0,0,6,2118,150
08-08-2020,142,0,0,12,2130,900
08-08-2020,700,0,0,1,2128,429
08-08-2020,553,0,0,3,2108,900
08-08-2020,600,0,0,4,2111,900
08-08-2020,151,0,0,9,2121,900
08-08-2020,714,0,0,4,2215,500
08-08-2020,113,0,0,3,2129,429
08-08-2020,553,0,0,6,2127,962
08-08-2020,411,0,0,11,2135,900
08-08-2020,111,10000,0,1,2128,429
08-08-2020,735,0,0,9,2119,0
08-08-2020,553,0,0,3,2114,900
08-08-2020,553,0,0,8,2124,429
08-08-2020,743,0,0,11,2135,429
08-08-2020,553,0,0,3,2113,900
08-08-2020,553,0,0,8,2124,400
08-08-2020,522,0,0,12,2132,429
08-08-2020,412,0,0,7,2121,429
08-08-2020,160,0,0,12,2132,419
08-08-2020,554,0,0,12,2136,429
08-08-2020,746,0,0,11,2135,519
08-08-2020,553,0,0,4,2118,900
08-08-2020,400,0,0,12,2130,429
08-08-2020,553,0,0,6,2118,900
08-08-2020,671,0,0,3,2110,963
08-08-2020,611,0,0,12,2136,419
08-08-2020,714,0,0,9,2130,460
08-08-2020,733,0,0,4,2116,400
08-08-2020,440,0,0,12,2132,429
08-08-2020,553,0,0,7,2125,960
08-08-2020,600,0,0,7,2118,900
08-08-2020,553,0,0,9,2121,429
08-08-2020,622,0,0,9,2130,    
08-08-2020,611,0,0,3,2114,    
08-08-2020,522,0,0,11,2135,419
08-09-2020,520,0,0,8,2124,400
08-09-2020,553,0,0,11,2134,429
08-09-2020,553,0,0,7,2122,500
08-09-2020,714,0,0,4,2116,500
08-09-2020,743,0,0,6,2125,449
08-09-2020,552,0,0,7,2121,962
08-09-2020,735,0,0,4,2116,429
08-09-2020,700,0,0,6,2127,0
08-09-2020,700,0,0,7,2119,429
08-09-2020,131,6000,1000,6,2118,963
08-09-2020,553,0,0,4,2116,900
08-09-2020,735,0,0,8,2126,429
08-09-2020,113,0,0,8,2124,429
08-09-2020,746,0,0,12,2132,429
08-09-2020,611,0,0,6,2118,    
08-09-2020,553,0,0,8,2124,400
08-09-2020,713,0,0,8,2124,429
08-09-2020,733,0,0,3,2111,500
08-09-2020,600,0,0,4,2115,429
08-09-2020,745,0,0,4,2116,500
08-09-2020,600,0,0,4,2118,124
08-09-2020,444,0,0,8,2126,962
08-09-2020,744,0,0,6,2125,429
08-09-2020,652,0,0,11,2135,429
08-09-2020,736,0,0,12,2132,419
08-09-2020,400,0,0,3,2129,962
08-09-2020,553,0,0,7,2119,400
08-09-2020,651,0,0,9,2130,429
08-09-2020,900T,0,0,11,2134,888
08-09-2020,735,0,0,9,2130,400
08-09-2020,900T,0,0,11,2134,888
08-09-2020,733,0,0,1,2128,429
08-09-2020,611,0,0,6,2127,    
08-09-2020,735,0,0,9,2130,400
08-09-2020,522,0,0,8,2126,429
08-09-2020,611,0,0,4,2118,    
08-09-2020,600,0,0,12,2136,419
08-09-2020,553,0,0,4,2199,900
08-09-2020,600,0,0,9,2130,419
08-09-2020,553,0,0,6,2125,900
08-09-2020,553,0,0,9,2130,429
08-09-2020,652,0,0,9,2130,963
08-09-2020,400,0,0,9,2130,419
08-09-2020,745,0,0,4,2116,161
08-09-2020,736,0,0,8,2126,419
08-09-2020,553,0,0,6,2119,900
08-09-2020,551,0,0,4,2118,429
08-09-2020,413,0,0,9,2115,963
08-09-2020,554,0,0,7,2119,400
08-09-2020,611,0,0,6,2125,    
08-09-2020,600,0,0,9,2119,419
08-09-2020,553,0,0,1,2128,429
08-09-2020,600,0,0,4,2116,962
08-09-2020,714,0,0,4,2118,429
08-09-2020,412,0,0,7,2121,429
08-09-2020,733,0,0,7,2125,400
08-09-2020,600,0,0,4,2118,960
08-09-2020,551,0,0,8,2124,419
08-09-2020,736,0,0,4,2115,400
08-09-2020,611,0,0,8,2124,    
08-09-2020,900T,0,0,3,2114,946
08-09-2020,735,0,0,11,2134,161
08-09-2020,741,0,0,6,2118,900
08-09-2020,142,0,0,6,2127,900
08-09-2020,900T,0,0,3,0,940
08-09-2020,500,0,0,11,2135,429
08-09-2020,611,0,0,7,2124,    
08-09-2020,400,0,0,6,0,941
08-09-2020,553,0,0,3,2114,960
08-09-2020,142,0,0,8,2124,900
08-09-2020,553,0,0,8,2126,429
08-09-2020,714,0,0,7,2119,400
08-09-2020,424,0,0,11,2135,429
08-09-2020,160,0,0,11,2134,900
08-09-2020,553,0,0,6,2127,429
08-09-2020,553,0,0,4,2116,429
08-09-2020,553,0,0,8,2126,900
08-09-2020,600,0,0,12,2136,419
08-09-2020,733,0,0,3,2114,429
08-09-2020,553,0,0,3,2113,400
08-09-2020,653,0,0,7,2122,429
08-09-2020,511,0,0,6,2127,965
08-09-2020,745,0,0,7,2125,429
08-09-2020,531,0,0,3,2110,960
08-09-2020,712,0,0,9,2119,960
08-09-2020,711,0,0,4,2118,900
08-09-2020,400,0,0,9,2130,962
08-09-2020,651,0,0,9,2130,419
08-09-2020,440,0,0,9,2130,419
08-09-2020,553,0,0,6,2127,429
08-09-2020,735,0,0,9,2130,400
08-09-2020,553,0,0,3,2109,900
08-09-2020,735,0,0,9,2130,400
08-09-2020,553,0,0,3,2113,900
08-09-2020,142,0,0,1,2128,951
08-09-2020,611,0,0,9,2119,    
08-09-2020,553,0,0,9,2130,900
08-09-2020,743,0,0,7,2122,429
08-09-2020,553,0,0,4,2118,960
08-09-2020,600,0,0,6,2127,965
08-09-2020,424,0,0,6,2127,429
08-09-2020,744,0,0,3,2129,429
08-09-2020,735,0,0,6,2127,984
08-09-2020,554,0,0,3,2108,439
08-09-2020,736,0,0,12,2126,400
08-09-2020,611,0,0,8,2126,    
08-09-2020,600,0,0,8,2126,460
08-09-2020,611,0,0,12,2136,    
08-09-2020,251,0,0,4,2215,174
08-09-2020,600,0,0,4,2116,429
08-09-2020,113,0,0,4,2116,429
08-09-2020,113,0,0,6,2125,429
08-09-2020,553,0,0,8,2124,900
08-09-2020,553,0,0,8,2126,900
08-09-2020,154,50,0,11,2134,900
08-09-2020,112,5000,0,6,2127,429
08-09-2020,150,0,0,3,2114,960
08-09-2020,553,0,0,6,2127,429
08-09-2020,424,0,0,11,2135,400
08-09-2020,553,0,0,4,2115,400
08-09-2020,553,0,0,8,2126,900
08-09-2020,424,0,0,11,2134,429
08-09-2020,412,0,0,9,2121,400
08-09-2020,150,0,0,4,2118,960
08-09-2020,714,0,0,3,2114,400
08-09-2020,622,0,0,9,2130,900
08-09-2020,553,0,0,11,2135,429
08-09-2020,611,0,0,8,2126,    
08-10-2020,553,0,0,9,2119,400
08-10-2020,554,0,0,4,2118,900
08-10-2020,553,0,0,3,2114,900
08-10-2020,552,0,0,7,2124,900
08-10-2020,733,0,0,8,2124,429
08-10-2020,736,0,0,7,2125,429
08-10-2020,746,0,0,8,2122,419
08-10-2020,745,0,0,4,2118,400
08-10-2020,554,0,0,4,2118,429
08-10-2020,711,0,0,4,2118,900
08-10-2020,714,0,0,4,2215,400
08-10-2020,745,0,0,11,2135,429
08-10-2020,551,0,0,3,2109,900
08-10-2020,733,0,0,8,2124,429
08-10-2020,714,0,0,3,2113,400
08-10-2020,745,0,0,11,2135,331
08-10-2020,743,0,0,4,2116,599
08-10-2020,553,0,0,6,2118,900
08-10-2020,511,0,0,3,2129,900
08-10-2020,611,0,0,3,2113,    
08-10-2020,555,0,0,4,2118,960
08-10-2020,733,0,0,3,2109,400
08-10-2020,600,0,0,4,2118,960
08-10-2020,600,0,0,8,2126,900
08-10-2020,611,0,0,8,2126,    
08-10-2020,730,0,0,4,2115,439
08-10-2020,745,0,0,7,2122,429
08-10-2020,731,0,0,3,2114,500
08-10-2020,735,0,0,7,2125,500
08-10-2020,743,0,0,9,2115,331
08-10-2020,553,0,0,7,2121,213
08-10-2020,900T,0,0,9,2115,900
08-10-2020,900T,0,0,9,2130,888
08-10-2020,743,0,0,4,2116,429
08-10-2020,553,0,0,11,2135,963
08-10-2020,511,0,0,12,2131,429
08-10-2020,553,0,0,4,2115,960
08-10-2020,412,0,0,8,2124,161
08-10-2020,611,0,0,9,2119,429
08-10-2020,743,0,0,11,2134,549
08-10-2020,600,0,0,8,2126,900
08-10-2020,554,0,0,12,2132,960
08-10-2020,700,0,0,3,2113,400
08-10-2020,743,0,0,4,2116,882
08-10-2020,733,0,0,4,2118,429
08-10-2020,512,0,0,8,2124,900
08-10-2020,113,0,0,8,2124,419
08-10-2020,600,0,0,8,2124,900
08-10-2020,600,0,0,3,2114,900
08-10-2020,743,0,0,4,2116,429
08-10-2020,743,0,0,12,2130,429
08-10-2020,553,0,0,4,2111,174
08-10-2020,714,0,0,11,2135,419
08-10-2020,714,0,0,7,2125,419
08-10-2020,611,0,0,6,2118,    
08-10-2020,735,0,0,4,2215,500
08-10-2020,522,0,0,8,2124,429
08-10-2020,731,0,0,7,2119,800
08-10-2020,522,0,0,8,2124,429
08-10-2020,553,0,0,7,2121,960
08-10-2020,151,500,1,3,2129,0
08-10-2020,553,0,0,3,2111,900
08-10-2020,745,0,0,1,2128,429
08-10-2020,744,0,0,4,2115,429
08-10-2020,611,0,0,8,2124,    
08-10-2020,553,0,0,9,2130,963
08-10-2020,113,0,0,9,2119,400
08-10-2020,600,0,0,4,2118,960
08-10-2020,142,0,0,1,2128,173
08-10-2020,600,0,0,6,2125,900
08-10-2020,111,10000,10000,6,2127,429
08-10-2020,611,0,0,6,2127,429
08-10-2020,600,0,0,4,2118,960
08-10-2020,600,0,0,4,2118,960
08-10-2020,600,0,0,4,2118,960
08-10-2020,611,0,0,3,2109,    
08-10-2020,412,0,0,9,2130,429
08-10-2020,553,0,0,4,2118,960
08-10-2020,553,0,0,3,2108,UUU 
08-10-2020,412,0,0,8,2124,429
08-10-2020,745,0,0,4,2115,439
08-10-2020,733,0,0,12,2132,400
08-10-2020,424,0,0,9,2130,400
08-10-2020,551,0,0,9,2130,    
08-10-2020,553,0,0,11,2135,960
08-10-2020,143,0,0,12,2132,429
08-10-2020,553,0,0,4,2118,429
08-10-2020,553,0,0,4,2115,439
08-10-2020,143,0,0,1,2128,900
08-10-2020,553,0,0,6,2127,429
08-10-2020,736,0,0,11,2135,419
08-10-2020,445,0,0,8,2122,900
08-10-2020,600,0,0,12,2130,429
08-10-2020,553,0,0,3,0,940
08-10-2020,611,0,0,7,2125,    
08-10-2020,553,0,0,6,2127,460
08-10-2020,900T,0,0,3,2109,940
08-10-2020,551,0,0,7,2125,900
08-10-2020,553,0,0,4,2116,960
08-10-2020,424,0,0,4,2115,429
08-10-2020,736,0,0,11,2135,419
08-10-2020,400,0,0,11,2135,962
08-10-2020,611,0,0,12,2132,    
08-10-2020,611,0,0,6,2118,    
08-10-2020,735,0,0,3,2129,161
08-10-2020,553,0,0,6,2118,900
08-10-2020,444,0,0,6,2127,365
08-10-2020,712,0,0,3,2109,500
